latitude,longitude,fips1,fips2,fips3,fips4,fips5,fips6
34.0289,-118.3563,060372198003007,,,,,
34.0289,-118.3487,060372197003004,060372197001007,060372197003003,060372197001006,,
34.0289,-118.32,060372190101001,060372190101002,,,,
34.0289,-118.2874,060372218202002,060372218202000,,,,
34.0289,-118.2836,060372247002000,060372247002003,,,,
34.0289,-118.2686,060372240202009,,,,,
34.0289,-118.2661,060372240202007,060372240202006,060372240202001,060372240202002,,
34.0289,-118.2404,060372260022010,060372260022009,060372260021078,,,
34.0289,-118.2206,060372060501070,060372060501072,,,,
34.0289,-118.219,060372060501075,060372047003011,,,,
34.0289,-118.2085,060372047002005,060372048103004,060372047002006,,,
34.0289,-118.2036,060372048103003,060372048103004,060372048101004,060372048103000,,
34.029,-118.4541,060372676003013,060372676003012,060372676003016,,,
34.029,-118.4436,060372713003002,060372713003003,060372713003006,060372713003007,,
34.029,-118.4336,060372713001006,060372713001005,,,,
34.029,-118.4255,060372717011013,,,,,
34.029,-118.4245,060372717012002,060372717011015,060372717012001,,,
34.029,-118.411,060372699042000,060372699041004,,,,
34.029,-118.4073,060372699071006,060372699071001,060372699071002,,,
34.029,-118.4032,060372699071008,060372701003006,060372701003001,,,
34.029,-118.3622,060372199011000,060372199011001,,,,
34.029,-118.284,060372218202002,060372247002003,060372247002000,,,
34.029,-118.2602,060372260011003,060372260011001,060372260011004,060372260011000,,
34.029,-118.248,060372260021066,060372260021065,060372260021076,,,
34.029,-118.2216,060372060501070,060372060501071,,,,
34.0291,-118.5168,060372628022010,060372628022007,,,,
34.0291,-118.4487,060372712002009,,,,,
34.0291,-118.4437,060372713003002,060372713003003,,,,
34.0291,-118.4186,060372717011008,060372717011009,060372717013000,060372717013001,,
34.0291,-118.4079,060372699071001,060372699071002,,,,
34.0291,-118.4037,060372699071001,060372699071007,060372699071008,,,
34.0291,-118.3947,060372701002005,060372698002009,,,,
34.0291,-118.3929,060372701002005,,,,,
34.0291,-118.3669,060372199021004,,,,,
34.0291,-118.3604,060372199011000,060372199013008,060372199011005,,,
34.0291,-118.3535,060372198002006,060372198002005,060372198002007,060372198002004,,
34.0291,-118.3461,060372197001009,060372197003000,060372200004004,,,
34.0291,-118.3152,060372220011003,060372220011008,060372220011004,060372220011007,,
34.0291,-118.312,060372220011005,060372220011006,060372220011004,060372220011007,,
34.0291,-118.3089,060372222002005,060372221003003,060372220011005,060372220011006,,
34.0291,-118.3078,060372222002006,060372221003002,060372222002005,060372221003003,,
34.0291,-118.3066,060372222002007,060372221003001,060372222002006,060372221003002,,
34.0291,-118.306,060372221003001,060372222002007,,,,
34.0291,-118.3054,060372221003001,060372222002007,060372221003000,060372222002008,,
34.0291,-118.3041,060372221003000,060372222002008,060372221002002,060372222002009,,
34.0291,-118.3028,060372221002002,060372222002009,060372221002001,060372222001008,,
34.0291,-118.3015,060372221002001,060372221002000,060372222001008,060372222001007,,
34.0291,-118.3002,060372221001003,060372222001011,060372221002000,060372222001007,,
34.0291,-118.2991,060372221001002,060372222001009,060372221001003,060372222001011,,
34.0291,-118.2986,060372221001002,060372222001009,,,,
34.0291,-118.2981,060372221001002,060372222001009,060372221001001,060372222001010,,
34.0291,-118.2975,060372221001001,060372222001010,,,,
34.0291,-118.297,060372221001001,060372221001000,060372222001010,,,
34.0291,-118.2959,060372221001000,060372218101004,060372222001010,,,
34.0291,-118.2948,060372218101004,,,,,
34.0291,-118.2706,060372240201016,060372240201029,060372240201024,,,
34.0291,-118.2565,060372260011007,060372260011011,060372260011008,,,
34.0291,-118.2508,060372260021062,060372260021073,060372260021063,060372260021064,,
34.0291,-118.219,060372060501074,060372060501073,060372060501075,060372060501072,,
34.0292,-118.4199,060372717011009,,,,,
34.0292,-118.4107,060372699042000,060372699041004,060372699071003,060372699071001,,
34.0292,-118.4091,060372699071001,060372699071002,060372699071003,,,
34.0292,-118.3968,060372698001014,060372698001011,060372698002009,060372698002005,,
34.0292,-118.366,060372199021003,060372199021004,,,,
34.0292,-118.2783,060372244202005,060372247002002,,,,
34.0292,-118.2706,060372240201016,060372240201029,060372240201030,,,
34.0292,-118.1982,060372048102005,060372048102004,,,,
34.0293,-118.5178,060372628021003,060372628022011,060372628022010,,,
34.0293,-118.4391,060372713001003,060372713002000,060372713001008,,,
34.0293,-118.4273,060372717022008,060372717022009,,,,
34.0293,-118.4055,060372699071001,060372699071000,060372699071006,060372699071007,,
34.0293,-118.3719,060372199022004,060372199022006,,,,
34.0293,-118.3709,060372199022004,,,,,
34.0293,-118.3603,060372199013007,060372199011000,060372199013008,,,
34.0293,-118.3545,060372198002003,060372198002004,060372198002002,060372198002005,,
34.0293,-118.2815,060372247002002,060372247002001,,,,
34.0293,-118.2685,060372240202008,060372240201046,060372240202009,060372240201047,,
34.0293,-118.2442,060372260021068,060372260021070,060372260021071,,,
34.0293,-118.2435,060372260021071,,,,,
34.0293,-118.2427,060372260021108,060372260021071,060372260021072,,,
34.0293,-118.241,060372260021077,060372260021078,060372260022010,,,
34.0293,-118.2348,060372060312047,,,,,
34.0293,-118.2083,060372047002005,060372048103004,,,,
34.0293,-118.2044,060372048103004,060372048101004,,,,
34.0293,-118.1923,060375312012005,060375312012006,060372039003000,,,
34.0294,-118.5138,060372628022008,060372628022005,060372628022003,,,
34.0294,-118.4502,060372676002027,060372712002009,060372676003014,060372712002016,,
34.0294,-118.4481,060372712002009,,,,,
34.0294,-118.443,060372713003000,060372713003002,,,,
34.0294,-118.4426,060372713001003,060372713002002,060372713001012,060372713002003,,
34.0294,-118.4367,060372713001003,060372713001006,,,,
34.0294,-118.4236,060372717011015,060372717011010,060372717012001,060372717012000,,
34.0294,-118.3881,060372702002006,060372701002013,,,,
34.0294,-118.3638,060372199011001,060372199011000,060372199021003,060372199021002,,
34.0294,-118.3517,060372197003006,060372197003007,,,,
34.0294,-118.3496,060372197001008,060372197003005,060372197001007,060372197003004,,
34.0294,-118.345,060372200004004,060372200004003,060372200005007,060372200005006,,
34.0294,-118.3439,060372200004002,060372200004003,060372200005003,060372200005006,,
34.0294,-118.3429,060372200004002,060372200005003,060372200004001,060372200005004,,
34.0294,-118.2903,060372218102000,060372218102002,,,,
34.0294,-118.2874,060372218202001,060372218202000,060372218202002,,,
34.0294,-118.2867,060372218202001,060372218202002,,,,
34.0294,-118.2846,060372218202001,060372218202002,,,,
34.0294,-118.2839,060372247002000,060372218202001,060372218202002,,,
34.0294,-118.2671,060372240202007,060372240202008,060372240202001,060372240202000,,
34.0294,-118.246,060372260021067,060372260021068,060372260021066,,,
34.0294,-118.2411,060372260021077,060372260021072,060372260022010,060372260022011,,
34.0295,-118.516,060372628022009,060372628022010,060372628022008,,,
34.0295,-118.4479,060372712002009,,,,,
34.0295,-118.4328,060372713001005,,,,,
34.0295,-118.3967,060372698001011,060372698002002,060372698002005,060372698002003,,
34.0295,-118.3883,060372702002006,060372702002012,060372701002013,060372701002000,,
34.0295,-118.3457,060372200005007,060372197001000,060372200004004,060372197001009,,
34.0295,-118.3417,060372200005004,060372200005005,060372200004001,060372200004000,,
34.0295,-118.3405,060372200001005,060372200005005,060372200001014,060372200004000,,
34.0295,-118.3395,060372200001005,060372200001006,060372200001014,060372200001013,,
34.0295,-118.3384,060372200001006,060372200001007,060372200001013,060372200001012,,
34.0295,-118.3374,060372200001007,060372200001008,060372200001012,060372200001011,,
34.0295,-118.3369,060372200001008,060372200001011,,,,
34.0295,-118.3363,060372200001009,060372200001008,060372200001010,060372200001011,,
34.0295,-118.3351,060372193003002,060372200001009,060372193003009,060372200001010,,
34.0295,-118.3338,060372193003002,060372193003003,060372193003009,060372193003008,,
34.0295,-118.3327,060372193003004,060372193003003,060372193003007,060372193003008,,
34.0295,-118.3317,060372193003004,060372193003007,060372193003005,060372193003006,,
34.0295,-118.3305,060372193003005,060372193003006,060372193001001,,,
34.0295,-118.2752,060372244202005,060372244202013,,,,
34.0295,-118.2735,060372240201025,060372240201024,,,,
34.0295,-118.249,060372260021066,060372260021049,060372260021065,060372260021064,,
34.0295,-118.2357,060372060312047,060372060312044,,,,
34.0295,-118.2047,060372048101006,060372048101004,060372048103004,,,
34.0295,-118.1999,060372048101005,060372048101004,060372048102000,060372048102001,060372048103000,
34.0296,-118.5158,060372628022009,060372628022008,,,,
34.0296,-118.4565,060372676003013,060377018012001,,,,
34.0296,-118.4533,060372676003011,060372676003012,060372676003015,060372676003016,,
34.0296,-118.3977,060372698001012,060372698002002,060372698001011,,,
34.0296,-118.3554,060372198003006,060372198002002,060372198002003,060372198003007,,
34.0296,-118.2959,060372222001010,060372218101002,060372218101004,,,
34.0296,-118.2937,060372218101002,060372218101004,,,,
34.0296,-118.2915,060372218102002,060372218101002,060372218101004,,,
34.0296,-118.2614,060372240201052,060372260011003,060372240201051,060372260011001,,
34.0296,-118.2322,060372060312045,060372060312050,060372060312044,,,
34.0296,-118.2299,060372060312011,060372060312052,060372060312045,,,
34.0296,-118.1961,060372049101000,060372039003000,,,,
34.0297,-118.4417,060372713001003,060372713002001,060372713002002,,,
34.0297,-118.4306,060372717022006,,,,,
34.0297,-118.4147,060372699041003,060372699042002,,,,
34.0297,-118.411,060372699071001,060372699041004,,,,
34.0297,-118.3994,060372698001011,060372698001008,060372698001009,,,
34.0297,-118.3953,060372698002003,060372698002004,060372698002005,,,
34.0297,-118.3679,060372199022004,060372199021003,060372199021004,,,
34.0297,-118.3523,060372198002006,060372197003007,060372197003006,,,
34.0297,-118.3282,060372189003002,060372190102004,060372193001000,,,
34.0297,-118.3272,060372189003002,060372190102004,060372190102003,,,
34.0297,-118.3267,060372189003002,060372189003001,060372190102003,,,
34.0297,-118.326,060372189003001,060372190102003,060372190102002,,,
34.0297,-118.3248,060372189003001,060372189002002,060372190102002,060372190102001,,
34.0297,-118.3236,060372189002002,060372190102001,060372190102000,,,
34.0297,-118.3224,060372189002002,060372189002001,060372190102000,060372190101003,,
34.0297,-118.3212,060372189002001,060372190101002,060372190101003,,,
34.0297,-118.32,060372189002001,060372190101001,060372190101002,,,
34.0297,-118.3188,060372189002001,060372190101001,060372190101000,,,
34.0297,-118.3177,060372189002001,060372220011003,060372190101000,,,
34.0297,-118.2719,060372240201016,060372240201024,,,,
34.0297,-118.2561,060372260021058,060372260021093,060372260021059,060372260021060,,
34.0297,-118.2367,060372060312047,060372060312044,060372060312048,060372060312042,,
34.0297,-118.208,060372047002005,060372048103004,,,,
34.0298,-118.4407,060372713001003,060372713002001,,,,
34.0298,-118.4342,060372713001005,060372713001006,,,,
34.0298,-118.4227,060372717011010,060372717011011,060372717012000,060372717011012,,
34.0298,-118.4031,060372690005006,060372690005005,060372698001013,060372698001014,,
34.0298,-118.3998,060372698001009,060372698001011,,,,
34.0298,-118.3637,060372199021002,060372199011000,,,,
34.0298,-118.3619,060372199013007,060372199011000,,,,
34.0298,-118.2828,060372247002000,060372247002001,,,,
34.0298,-118.2582,060372260011000,060372260011007,,,,
34.0298,-118.2521,060372260021063,060372260021062,,,,
34.0298,-118.2113,060372047002005,060372047002004,060372047002006,,,
34.0298,-118.2056,060372048103005,060372048103004,060372048101006,,,
34.0298,-118.1997,060372048101004,060372048102002,,,,
34.0298,-118.1965,060372048102004,060372049101000,060372039003000,,,
34.0299,-118.4492,060372676002027,060372712002009,060372676002026,,,
34.0299,-118.4395,060372713001003,,,,,
34.0299,-118.4384,060372713001003,,,,,
34.0299,-118.43,060372717022010,060372717022006,060372717022007,,,
34.0299,-118.3595,060372199013008,060372199013006,060372199012002,,,
34.0299,-118.3564,060372198003004,060372198003008,060372198003006,060372198003007,,
34.0299,-118.3289,060372189003002,060372193001000,060372193001001,,,
34.0299,-118.3177,060372189002001,060372220011003,060372220011002,,,
34.0299,-118.3041,060372222002008,060372222002009,,,,
34.0299,-118.2888,060372218202000,060372218102000,,,,
34.0299,-118.284,060372218202001,060372247002000,,,,
34.0299,-118.2828,060372247002000,060372247002001,,,,
34.0299,-118.2681,060372240202000,060372240201045,060372240202008,060372240201046,,
34.0299,-118.261,060372240201051,060372260011001,,,,
34.0299,-118.2559,060372260021061,060372260021053,060372260021060,060372260021059,,
34.0299,-118.2037,060372048101001,060372048101003,060372048101004,,,
34.03,-118.4571,060372676003013,060377018011025,,,,
34.03,-118.447,060372712002009,060372712002010,,,,
34.03,-118.419,060372717011007,060372717011006,060372717011008,060372717011009,,
34.03,-118.4171,060372717011008,060372717013000,,,,
34.03,-118.3658,060372199021002,060372199021003,,,,
34.03,-118.3569,060372198003004,060372198003008,,,,
34.03,-118.3466,060372197001001,060372197001000,060372197001009,060372197001006,,
34.03,-118.3152,060372220011002,060372220011001,060372220011003,060372220011004,,
34.03,-118.312,060372220011000,060372220011005,060372220011001,060372220011004,,
34.03,-118.3089,060372222002005,060372220011000,060372220011005,,,
34.03,-118.3078,060372222002006,060372222002005,,,,
34.03,-118.3066,060372222002007,060372222002006,,,,
34.03,-118.3054,060372222002007,060372222002008,,,,
34.03,-118.3028,060372222002009,060372222001008,,,,
34.03,-118.3015,060372222001008,060372222001007,,,,
34.03,-118.3002,060372222001011,060372222001007,,,,
34.03,-118.2991,060372222001009,060372222001011,,,,
34.03,-118.284,060372218202001,060372247002000,,,,
34.03,-118.2801,060372244202001,060372247002002,,,,
34.03,-118.2654,060372240202001,060372240202002,,,,
